case_id;line_id;from;to;time
770;1;Новый;Рассмотрение рекрутером;398.9852181113736
770;2;Рассмотрение рекрутером;Оценка кандидата;2.059501843059381
770;3;Оценка кандидата;Отклонен;602.9949335611566
771;1;Новый;Рассмотрение заказчиком;359.3151284295597
771;2;Рассмотрение заказчиком;Интервью;244.4084822235651
771;3;Интервью;Заполнение анкеты;1.627178196508734
771;4;Заполнение анкеты;Заполнение анкеты;335.2781897792186
771;5;Заполнение анкеты;Заполнение анкеты;36.4801435791513
771;6;Заполнение анкеты;Заполнение анкеты;265.6446420011918
771;7;Заполнение анкеты;Заполнение анкеты;13.03156515151938
771;8;Заполнение анкеты;Заполнение анкеты;186.7866344854546
771;9;Заполнение анкеты;Проверка;28.37887461521629
771;10;Проверка;Решение о найме;248.3261504434167
771;11;Решение о найме;Согласование офера в компании;45.85314905421242
771;12;Согласование офера в компании;Готов к оформлению;245.4418706754926
771;13;Готов к оформлению;Оформление;53.36165397553322
771;14;Оформление;Оформлен;7.072386523773041
772;1;Новый;Рассмотрение рекрутером;429.1650775350743
772;2;Рассмотрение рекрутером;Планирование интервью;3.03113392623266
772;3;Планирование интервью;Отклонен;318.0383510377839
773;1;Новый;Рассмотрение рекрутером;437.1152009370156
773;2;Рассмотрение рекрутером;Рассмотрение заказчиком;2.233530605602474
773;3;Рассмотрение заказчиком;Планирование интервью;146.6228376323843
773;4;Планирование интервью;Интервью;559.1322768684565
773;5;Интервью;Интервью;0.6436483385481977
773;6;Интервью;Заполнение анкеты;1.066346155907481
773;7;Заполнение анкеты;Заполнение анкеты;136.1233400906522
773;8;Заполнение анкеты;Проверка;154.1332199402759
773;9;Проверка;Решение о найме;234.7343910163277
773;10;Решение о найме;Согласование офера в компании;31.70421979926016
773;11;Согласование офера в компании;Готов к оформлению;134.0348185222347
773;12;Готов к оформлению;Оформление;79.21719346640457
773;13;Оформление;Оформлен;3.45135372159705
774;1;Новый;Рассмотрение заказчиком;526.098505000053
774;2;Рассмотрение заказчиком;Интервью;99.60858987008606
774;3;Интервью;Заполнение анкеты;1.205684512906496
774;4;Заполнение анкеты;Заполнение анкеты;288.4650640736608
774;5;Заполнение анкеты;Проверка;333.1089161264363
774;6;Проверка;Решение о найме;587.5967093564872
774;7;Решение о найме;Согласование офера в компании;89.33990571537609
774;8;Согласование офера в компании;Готов к оформлению;95.19435854624147
774;9;Готов к оформлению;Оформление;114.077724609775
774;10;Оформление;Оформлен;6.721022568257098
775;1;Новый;Рассмотрение заказчиком;148.8104289359197
775;2;Рассмотрение заказчиком;Планирование интервью;443.1781558136506
775;3;Планирование интервью;Отклонен;164.8306929930335
776;1;Новый;Рассмотрение заказчиком;476.9306190960947
776;2;Рассмотрение заказчиком;Оценка кандидата;318.4445571317872
776;3;Оценка кандидата;Отклонен;425.5274845651162
777;1;Новый;Рассмотрение рекрутером;253.0213258537201
777;2;Рассмотрение рекрутером;Готов к переводу;1.892652442896584
777;3;Готов к переводу;Оформлен;109.764193088944
778;1;Новый;Рассмотрение заказчиком;252.3127680672204
778;2;Рассмотрение заказчиком;Оценка кандидата;57.57685210828191
778;3;Оценка кандидата;Отклонен;625.1174068776344
779;1;Новый;Рассмотрение рекрутером;559.3213560262187
779;2;Рассмотрение рекрутером;Резерв;1.356161027172671
779;3;Резерв;Рассмотрение рекрутером;1907.348263866728
779;4;Рассмотрение рекрутером;Готов к переводу;3.105575511497788
779;5;Готов к переводу;Отклонен;124.8651038846404
780;1;Новый;Рассмотрение заказчиком;309.676213407134
780;2;Рассмотрение заказчиком;Оценка кандидата;669.0249038370036
780;3;Оценка кандидата;Отклонен;565.2561068109692
781;1;Новый;Рассмотрение рекрутером;624.7728106415132
781;2;Рассмотрение рекрутером;Самоотказ;3.856972374483074
781;3;Самоотказ;Отклонен;239.6397128970129
782;1;Новый;Рассмотрение рекрутером;723.6457765944864
782;2;Рассмотрение рекрутером;Самоотказ;1.695656689201686
782;3;Самоотказ;Отклонен;263.0793112578014
783;1;Новый;Рассмотрение заказчиком;535.5073166450844
783;2;Рассмотрение заказчиком;Отклонен;537.782608676414
784;1;Новый;Рассмотрение рекрутером;188.5602745186504
784;2;Рассмотрение рекрутером;Оценка кандидата;1.088074180900914
784;3;Оценка кандидата;Отклонен;176.0706382501949
785;1;Новый;Рассмотрение заказчиком;685.5560631271861
785;2;Рассмотрение заказчиком;Интервью;117.7701652056489
785;3;Интервью;Интервью;0.7717546401526776
785;4;Интервью;Интервью;1.577612021345892
785;5;Интервью;Интервью;0.6114323086324648
785;6;Интервью;Заполнение анкеты;0.5559511536553847
785;7;Заполнение анкеты;Заполнение анкеты;148.8789692067165
785;8;Заполнение анкеты;Заполнение анкеты;160.2540281471735
785;9;Заполнение анкеты;Заполнение анкеты;254.6650291647273
785;10;Заполнение анкеты;Проверка;191.790390106849
785;11;Проверка;Решение о найме;162.222291149355
785;12;Решение о найме;Согласование офера в компании;38.62069551611843
785;13;Согласование офера в компании;Готов к оформлению;128.1887776878675
785;14;Готов к оформлению;Оформление;62.88044287399085
785;15;Оформление;Оформлен;5.732312364556618
786;1;Новый;Рассмотрение рекрутером;217.9237462046562
786;2;Рассмотрение рекрутером;Не выходит на связь;3.521001941382257
786;3;Не выходит на связь;Готов к переводу;471.746510703386
786;4;Готов к переводу;Отклонен;150.9300857303911
787;1;Новый;Рассмотрение рекрутером;166.9692613669401
787;2;Рассмотрение рекрутером;Рассмотрение заказчиком;1.556740336215725
787;3;Рассмотрение заказчиком;Интервью;8.780200774621608
787;4;Интервью;Интервью;0.5731708470817608
787;5;Интервью;Интервью;1.107232098144465
787;6;Интервью;Интервью;1.62445093442394
787;7;Интервью;Планирование интервью;1.078333525041666
787;8;Планирование интервью;Интервью;110.4263822037552
787;9;Интервью;Заполнение анкеты;1.430382305076289
787;10;Заполнение анкеты;Заполнение анкеты;174.9455735582687
787;11;Заполнение анкеты;Заполнение анкеты;119.4474497487456
787;12;Заполнение анкеты;Проверка;34.89313351655161
787;13;Проверка;Решение о найме;149.7320693629702
787;14;Решение о найме;Согласование офера в компании;161.5040261538435
787;15;Согласование офера в компании;Готов к оформлению;91.56268677354623
787;16;Готов к оформлению;Оформление;44.81884687491711
787;17;Оформление;Оформлен;1.57798629336072
788;1;Новый;Рассмотрение рекрутером;8.225400023430488
788;2;Рассмотрение рекрутером;Резерв;3.747780656087164
788;3;Резерв;Не выходит на связь;6614.776476088731
788;4;Не выходит на связь;Самоотказ;178.6850936677568
788;5;Самоотказ;Отклонен;238.6216301485389
789;1;Новый;Рассмотрение рекрутером;20.62943384551474
789;2;Рассмотрение рекрутером;Резерв;3.636206638541253
789;3;Резерв;Самоотказ;2220.291852819484
789;4;Самоотказ;Отклонен;95.44925218330745
790;1;Новый;Рассмотрение рекрутером;668.4934432457669
790;2;Рассмотрение рекрутером;Планирование интервью;2.487274049589169
790;3;Планирование интервью;Интервью;176.7991161717802
790;4;Интервью;Планирование интервью;1.191748918896204
790;5;Планирование интервью;Интервью;698.6342045914697
790;6;Интервью;Интервью;1.076439588754408
790;7;Интервью;Интервью;1.358921681886917
790;8;Интервью;Интервью;1.29075745664842
790;9;Интервью;Интервью;1.091917888888669
790;10;Интервью;Интервью;0.7498649752835329
790;11;Интервью;Планирование интервью;0.6244367791064636
790;12;Планирование интервью;Отклонен;710.5703290483642
791;1;Новый;Рассмотрение рекрутером;575.113497785369
791;2;Рассмотрение рекрутером;Не выходит на связь;2.259854448517091
791;3;Не выходит на связь;Готов к переводу;496.8265288217939
791;4;Готов к переводу;Отклонен;48.73039161700721
792;1;Новый;Рассмотрение рекрутером;90.32419703065077
792;2;Рассмотрение рекрутером;Планирование интервью;3.13146362078495
792;3;Планирование интервью;Интервью;725.4344737085404
792;4;Интервью;Интервью;0.6149955937240608
792;5;Интервью;Интервью;1.214587928329848
792;6;Интервью;Планирование интервью;0.9847120095430282
792;7;Планирование интервью;Интервью;91.9807051091415
792;8;Интервью;Интервью;1.398369739305537
792;9;Интервью;Планирование интервью;0.6590857853405173
792;10;Планирование интервью;Интервью;408.8354003523944
792;11;Интервью;Интервью;0.7182709656995304
792;12;Интервью;Интервью;1.297136152945332
792;13;Интервью;Заполнение анкеты;0.8284235216422411
792;14;Заполнение анкеты;Заполнение анкеты;61.44834281314824
792;15;Заполнение анкеты;Заполнение анкеты;68.39325339205874
792;16;Заполнение анкеты;Проверка;86.41604893192473
792;17;Проверка;Решение о найме;216.7700442330647
792;18;Решение о найме;Согласование офера в компании;46.4551791414012
792;19;Согласование офера в компании;Готов к оформлению;177.0749310991837
792;20;Готов к оформлению;Оформление;146.0977870711895
792;21;Оформление;Оформлен;4.898967964576051
793;1;Новый;Рассмотрение рекрутером;189.716538938181
793;2;Рассмотрение рекрутером;Планирование интервью;1.424704338260098
793;3;Планирование интервью;Отклонен;104.0201866940625
794;1;Новый;Рассмотрение рекрутером;74.59097674201124
794;2;Рассмотрение рекрутером;Самоотказ;1.943931692351107
794;3;Самоотказ;Отклонен;121.2016853413116
795;1;Новый;Рассмотрение рекрутером;548.6891627480718
795;2;Рассмотрение рекрутером;Планирование интервью;2.285960366292242
795;3;Планирование интервью;Отклонен;222.063523528229
796;1;Новый;Рассмотрение рекрутером;700.0743319923712
796;2;Рассмотрение рекрутером;Резерв;2.789451645304345
796;3;Резерв;Не выходит на связь;6668.926055440775
796;4;Не выходит на связь;Отклонен;234.2785365967486
797;1;Новый;Рассмотрение рекрутером;232.3009507496971
797;2;Рассмотрение рекрутером;Не выходит на связь;1.33553783554732
797;3;Не выходит на связь;Отклонен;427.6978466919016
798;1;Новый;Рассмотрение рекрутером;282.3254571895373
798;2;Рассмотрение рекрутером;Планирование интервью;1.168501607502977
798;3;Планирование интервью;Отклонен;288.5687180825109
799;1;Новый;Рассмотрение заказчиком;383.1623360363332
799;2;Рассмотрение заказчиком;Планирование интервью;243.4413975299332
799;3;Планирование интервью;Интервью;290.9477229221549
799;4;Интервью;Интервью;1.925380526273768
799;5;Интервью;Планирование интервью;0.7641569435520956
799;6;Планирование интервью;Отклонен;338.1966814567106
800;1;Новый;Рассмотрение рекрутером;551.6088091043396
800;2;Рассмотрение рекрутером;Не выходит на связь;2.394548006816546
800;3;Не выходит на связь;Рассмотрение заказчиком;195.6783992616398
800;4;Рассмотрение заказчиком;Интервью;209.8897757290854
800;5;Интервью;Интервью;1.387154342586896
800;6;Интервью;Интервью;1.950185899633077
800;7;Интервью;Планирование интервью;0.7802907289399051
800;8;Планирование интервью;Интервью;184.439526615514
800;9;Интервью;Интервью;0.5544428111210804
800;10;Интервью;Заполнение анкеты;0.7566418888217608
800;11;Заполнение анкеты;Проверка;156.7774284963683
800;12;Проверка;Решение о найме;653.7068029603896
800;13;Решение о найме;Согласование офера в компании;119.0558801121433
800;14;Согласование офера в компании;Готов к оформлению;277.3993717353509
800;15;Готов к оформлению;Оформление;15.05641828446062
800;16;Оформление;Оформлен;6.305158267114024
801;1;Новый;Рассмотрение заказчиком;15.1518576355158
801;2;Рассмотрение заказчиком;Интервью;506.3854262192564
801;3;Интервью;Заполнение анкеты;1.896280942425963
801;4;Заполнение анкеты;Проверка;137.629235877219
801;5;Проверка;Решение о найме;655.8028169750958
801;6;Решение о найме;Согласование офера в компании;88.87705368742394
801;7;Согласование офера в компании;Готов к оформлению;265.746307715659
801;8;Готов к оформлению;Оформление;98.41022485228982
801;9;Оформление;Оформлен;5.887604976880499
802;1;Новый;Рассмотрение рекрутером;688.1165408343514
802;2;Рассмотрение рекрутером;Планирование интервью;1.294325544549711
802;3;Планирование интервью;Отклонен;720.9632314137431
803;1;Новый;Рассмотрение рекрутером;308.3014520041418
803;2;Рассмотрение рекрутером;Не выходит на связь;1.986847549610443
803;3;Не выходит на связь;Отклонен;573.910011795322
804;1;Новый;Рассмотрение рекрутером;631.9369419748379
804;2;Рассмотрение рекрутером;Планирование интервью;1.765669973852317
804;3;Планирование интервью;Отклонен;502.7091565025237
805;1;Новый;Рассмотрение рекрутером;706.4888624690047
805;2;Рассмотрение рекрутером;Рассмотрение заказчиком;2.527292859677948
805;3;Рассмотрение заказчиком;Отклонен;653.3118040764379
806;1;Новый;Рассмотрение рекрутером;139.3612617354284
806;2;Рассмотрение рекрутером;Оценка кандидата;1.726426861237313
806;3;Оценка кандидата;Отклонен;29.74904860698797
807;1;Новый;Рассмотрение рекрутером;423.6726407576803
807;2;Рассмотрение рекрутером;Рассмотрение заказчиком;1.682651818683899
807;3;Рассмотрение заказчиком;Планирование интервью;527.9994595273647
807;4;Планирование интервью;Отклонен;46.23821085761254
808;1;Новый;Рассмотрение рекрутером;248.7367610691423
808;2;Рассмотрение рекрутером;Оценка кандидата;3.383822648139638
808;3;Оценка кандидата;Отклонен;207.5432566577259
809;1;Новый;Рассмотрение заказчиком;619.2429589335815
809;2;Рассмотрение заказчиком;Планирование интервью;639.9880687569516
809;3;Планирование интервью;Отклонен;465.8145392907571
810;1;Новый;Рассмотрение рекрутером;122.6997657437048
810;2;Рассмотрение рекрутером;Самоотказ;3.125920565493416
810;3;Самоотказ;Отклонен;238.6449536691759
811;1;Новый;Рассмотрение рекрутером;686.3010843619868
811;2;Рассмотрение рекрутером;Резерв;3.509282107137356
811;3;Резерв;Рассмотрение рекрутером;8110.626993592596
811;4;Рассмотрение рекрутером;Рассмотрение заказчиком;2.836311193302639
811;5;Рассмотрение заказчиком;Интервью;515.6779384084341
811;6;Интервью;Заполнение анкеты;1.406428339682205
811;7;Заполнение анкеты;Заполнение анкеты;269.4569463338999
811;8;Заполнение анкеты;Заполнение анкеты;62.893308627728
811;9;Заполнение анкеты;Проверка;225.1419351357065
811;10;Проверка;Решение о найме;647.5502382026208
811;11;Решение о найме;Согласование офера в компании;12.68115452351984
811;12;Согласование офера в компании;Готов к оформлению;179.7700075857277
811;13;Готов к оформлению;Оформление;63.75566783750367
811;14;Оформление;Оформлен;2.686111585967014
812;1;Новый;Рассмотрение рекрутером;675.8108892366158
812;2;Рассмотрение рекрутером;Не выходит на связь;1.728588817644324
812;3;Не выходит на связь;Резерв;640.967823878993
812;4;Резерв;Самоотказ;5103.684617961036
812;5;Самоотказ;Отклонен;122.4334866447143
813;1;Новый;Рассмотрение рекрутером;292.6321485128448
813;2;Рассмотрение рекрутером;Резерв;3.907762463511296
813;3;Резерв;Самоотказ;3135.860103008903
813;4;Самоотказ;Отклонен;152.5391008166387
814;1;Новый;Рассмотрение заказчиком;298.6519160642149
814;2;Рассмотрение заказчиком;Оценка кандидата;590.4456874798835
814;3;Оценка кандидата;Отклонен;168.8100543675426
815;1;Новый;Рассмотрение заказчиком;583.8175008450828
815;2;Рассмотрение заказчиком;Интервью;171.78021158281
815;3;Интервью;Интервью;1.035119689676451
815;4;Интервью;Планирование интервью;1.493349639658884
815;5;Планирование интервью;Отклонен;464.9997585369005
816;1;Новый;Рассмотрение рекрутером;320.2124845811959
816;2;Рассмотрение рекрутером;Планирование интервью;1.115885248391592
816;3;Планирование интервью;Интервью;126.2078250184078
816;4;Интервью;Интервью;0.8177224825486188
816;5;Интервью;Интервью;1.979496793434119
816;6;Интервью;Интервью;1.50888667531132
816;7;Интервью;Интервью;1.96133866620491
816;8;Интервью;Заполнение анкеты;0.5887552408101899
816;9;Заполнение анкеты;Заполнение анкеты;237.3669178528502
816;10;Заполнение анкеты;Заполнение анкеты;205.0933817471424
816;11;Заполнение анкеты;Заполнение анкеты;285.5436482189969
816;12;Заполнение анкеты;Проверка;328.7458477346659
816;13;Проверка;Решение о найме;291.383221836192
816;14;Решение о найме;Согласование офера в компании;70.15391213854876
816;15;Согласование офера в компании;Готов к оформлению;163.5349515944198
816;16;Готов к оформлению;Оформление;18.61885144070317
816;17;Оформление;Оформлен;7.677692953135867
817;1;Новый;Рассмотрение заказчиком;78.01103565780542
817;2;Рассмотрение заказчиком;Оценка кандидата;592.8269592868943
817;3;Оценка кандидата;Отклонен;277.7221323325924
818;1;Новый;Рассмотрение рекрутером;232.576883003187
818;2;Рассмотрение рекрутером;Не выходит на связь;3.038466136437231
818;3;Не выходит на связь;Резерв;195.5284747398139
818;4;Резерв;Не выходит на связь;8691.681400512669
818;5;Не выходит на связь;Готов к переводу;532.5714757348866
818;6;Готов к переводу;Отклонен;273.6700115731653
819;1;Новый;Рассмотрение рекрутером;461.5753533708587
819;2;Рассмотрение рекрутером;Рассмотрение заказчиком;2.564183325501391
819;3;Рассмотрение заказчиком;Отклонен;364.3233415295494
820;1;Новый;Рассмотрение рекрутером;424.3901378079357
820;2;Рассмотрение рекрутером;Резерв;3.156698878064067
820;3;Резерв;Не выходит на связь;3141.574529584457
820;4;Не выходит на связь;Рассмотрение заказчиком;607.4171257278615
820;5;Рассмотрение заказчиком;Интервью;110.2808185551551
820;6;Интервью;Интервью;1.386562015309485
820;7;Интервью;Интервью;1.168834556612294
820;8;Интервью;Интервью;1.167968397627795
820;9;Интервью;Интервью;1.575960196791262
820;10;Интервью;Планирование интервью;0.554031550596475
820;11;Планирование интервью;Отклонен;156.9652641229068
821;1;Новый;Рассмотрение заказчиком;344.6962835029744
821;2;Рассмотрение заказчиком;Интервью;681.9146938987404
821;3;Интервью;Интервью;1.076077001402492
821;4;Интервью;Планирование интервью;1.850983317583281
821;5;Планирование интервью;Интервью;184.3885249501134
821;6;Интервью;Интервью;1.39833767189787
821;7;Интервью;Интервью;1.608709570378721
821;8;Интервью;Интервью;1.955261622713087
821;9;Интервью;Планирование интервью;1.968235179886669
821;10;Планирование интервью;Отклонен;540.2625460210904
822;1;Новый;Рассмотрение заказчиком;484.2167978814339
822;2;Рассмотрение заказчиком;Оценка кандидата;220.5731513206708
822;3;Оценка кандидата;Отклонен;371.5945355845028
823;1;Новый;Рассмотрение рекрутером;341.2350574369827
823;2;Рассмотрение рекрутером;Самоотказ;2.028933255026807
823;3;Самоотказ;Отклонен;330.0536345014744
824;1;Новый;Рассмотрение рекрутером;19.24393302346456
824;2;Рассмотрение рекрутером;Не выходит на связь;3.34688008508225
824;3;Не выходит на связь;Резерв;198.5911052961283
824;4;Резерв;Отклонен;2852.488049694422
825;1;Новый;Рассмотрение рекрутером;284.6659288548155
825;2;Рассмотрение рекрутером;Самоотказ;2.583423194671929
825;3;Самоотказ;Отклонен;145.4245201033711
826;1;Новый;Рассмотрение рекрутером;106.6670275660371
826;2;Рассмотрение рекрутером;Готов к переводу;1.471615039572274
826;3;Готов к переводу;Отклонен;297.2059625304319
827;1;Новый;Рассмотрение рекрутером;2.627469742141177
827;2;Рассмотрение рекрутером;Самоотказ;2.074273355570131
827;3;Самоотказ;Отклонен;234.8914853900607
828;1;Новый;Рассмотрение рекрутером;654.8900796090564
828;2;Рассмотрение рекрутером;Самоотказ;3.156794321311655
828;3;Самоотказ;Отклонен;148.4160609950384
829;1;Новый;Рассмотрение заказчиком;479.7836018843341
829;2;Рассмотрение заказчиком;Отклонен;440.5621566040672
830;1;Новый;Рассмотрение рекрутером;664.5504634775349
830;2;Рассмотрение рекрутером;Самоотказ;2.079623587855563
830;3;Самоотказ;Отклонен;330.838204813303
831;1;Новый;Рассмотрение заказчиком;393.329811070273
831;2;Рассмотрение заказчиком;Планирование интервью;578.0662059798354
831;3;Планирование интервью;Интервью;120.8124878849295
831;4;Интервью;Интервью;1.228553923330987
831;5;Интервью;Планирование интервью;0.702155990044182
831;6;Планирование интервью;Отклонен;318.9854084550935
832;1;Новый;Рассмотрение заказчиком;613.1742817224398
832;2;Рассмотрение заказчиком;Интервью;103.5219071085177
832;3;Интервью;Заполнение анкеты;1.177707134612982
832;4;Заполнение анкеты;Заполнение анкеты;273.0053829797831
832;5;Заполнение анкеты;Проверка;168.4820977378481
832;6;Проверка;Решение о найме;156.4591710552353
832;7;Решение о найме;Согласование офера в компании;153.0412103591033
832;8;Согласование офера в компании;Готов к оформлению;97.75665296360529
832;9;Готов к оформлению;Оформление;157.620380549798
832;10;Оформление;Оформлен;5.32947355034462
833;1;Новый;Рассмотрение рекрутером;235.6784377479124
833;2;Рассмотрение рекрутером;Готов к переводу;1.250641010371268
833;3;Готов к переводу;Оформлен;200.1366546628073
834;1;Новый;Рассмотрение заказчиком;171.7467899567981
834;2;Рассмотрение заказчиком;Отклонен;554.8062125414234
835;1;Новый;Рассмотрение заказчиком;723.3277593648479
835;2;Рассмотрение заказчиком;Интервью;493.6689725138196
835;3;Интервью;Заполнение анкеты;1.280992872590097
835;4;Заполнение анкеты;Проверка;294.9885053501481
835;5;Проверка;Решение о найме;547.9873480992552
835;6;Решение о найме;Согласование офера в компании;67.84625594103652
835;7;Согласование офера в компании;Готов к оформлению;113.9717361494697
835;8;Готов к оформлению;Оформление;48.69254925793828
835;9;Оформление;Оформлен;5.571817478182189
836;1;Новый;Рассмотрение рекрутером;682.4141513931535
836;2;Рассмотрение рекрутером;Отклонен;3.785273992349257
837;1;Новый;Рассмотрение заказчиком;280.9573919894781
837;2;Рассмотрение заказчиком;Интервью;302.5407488026727
837;3;Интервью;Планирование интервью;0.9487428908223576
837;4;Планирование интервью;Отклонен;540.6391386398534
838;1;Новый;Рассмотрение заказчиком;273.8406177229489
838;2;Рассмотрение заказчиком;Планирование интервью;153.5475100676454
838;3;Планирование интервью;Интервью;324.4072750314742
838;4;Интервью;Интервью;0.9534295757344285
838;5;Интервью;Интервью;1.407089189962094
838;6;Интервью;Планирование интервью;0.6217484774360478
838;7;Планирование интервью;Интервью;68.08668413452925
838;8;Интервью;Интервью;0.780611056664835
838;9;Интервью;Планирование интервью;1.523823953333037
838;10;Планирование интервью;Отклонен;603.8339104967694
839;1;Новый;Рассмотрение заказчиком;262.9362920054171
839;2;Рассмотрение заказчиком;Оценка кандидата;453.8348538947007
839;3;Оценка кандидата;Отклонен;431.0391009612946
840;1;Новый;Рассмотрение рекрутером;291.7902412972136
840;2;Рассмотрение рекрутером;Планирование интервью;3.780055112928393
840;3;Планирование интервью;Интервью;660.1562828539362
840;4;Интервью;Заполнение анкеты;0.6277395619172899
840;5;Заполнение анкеты;Заполнение анкеты;194.3541088469165
840;6;Заполнение анкеты;Заполнение анкеты;165.5600649496372
840;7;Заполнение анкеты;Заполнение анкеты;159.78371113493
840;8;Заполнение анкеты;Заполнение анкеты;207.0839717088195
840;9;Заполнение анкеты;Заполнение анкеты;153.487920212135
840;10;Заполнение анкеты;Заполнение анкеты;142.8273878787545
840;11;Заполнение анкеты;Проверка;22.64766367693297
840;12;Проверка;Решение о найме;144.010414774009
840;13;Решение о найме;Согласование офера в компании;110.7209709538262
840;14;Согласование офера в компании;Готов к оформлению;193.7859531012671
840;15;Готов к оформлению;Оформление;112.8295332168358
840;16;Оформление;Оформлен;7.168310346682384
841;1;Новый;Рассмотрение рекрутером;615.697577036404
841;2;Рассмотрение рекрутером;Готов к переводу;1.288522257879595
841;3;Готов к переводу;Отклонен;87.39704149808995
842;1;Новый;Рассмотрение рекрутером;209.6046206596261
842;2;Рассмотрение рекрутером;Готов к переводу;2.651146273932425
842;3;Готов к переводу;Отклонен;139.789666865298
843;1;Новый;Рассмотрение рекрутером;542.1826364888836
843;2;Рассмотрение рекрутером;Оценка кандидата;3.114693470644331
843;3;Оценка кандидата;Отклонен;263.6098086671445
844;1;Новый;Рассмотрение рекрутером;613.3994041629824
844;2;Рассмотрение рекрутером;Резерв;3.525399835933535
844;3;Резерв;Отклонен;261.571178203158
845;1;Новый;Рассмотрение заказчиком;487.2615324749328
845;2;Рассмотрение заказчиком;Оценка кандидата;626.5481513243822
845;3;Оценка кандидата;Отклонен;358.993408962197
846;1;Новый;Рассмотрение рекрутером;434.6032348802439
846;2;Рассмотрение рекрутером;Готов к переводу;2.568479462243848
846;3;Готов к переводу;Отклонен;54.73063191501583
847;1;Новый;Рассмотрение заказчиком;728.4578326800004
847;2;Рассмотрение заказчиком;Отклонен;602.2171804510073
848;1;Новый;Рассмотрение рекрутером;619.5253931460032
848;2;Рассмотрение рекрутером;Отклонен;1.26576026114126
849;1;Новый;Рассмотрение заказчиком;241.6694302616054
849;2;Рассмотрение заказчиком;Планирование интервью;97.28891846691342
849;3;Планирование интервью;Интервью;540.3698655159471
849;4;Интервью;Интервью;1.72346060115341
849;5;Интервью;Интервью;1.673605716278371
849;6;Интервью;Заполнение анкеты;0.9743173082052345
849;7;Заполнение анкеты;Заполнение анкеты;291.1581741905656
849;8;Заполнение анкеты;Проверка;195.5635508499351
849;9;Проверка;Решение о найме;120.4629276079689
849;10;Решение о найме;Согласование офера в компании;7.606825814582659
849;11;Согласование офера в компании;Готов к оформлению;329.0539243023001
849;12;Готов к оформлению;Оформление;77.06990776727886
849;13;Оформление;Оформлен;2.957964723952262
850;1;Новый;Рассмотрение рекрутером;303.0718947744184
850;2;Рассмотрение рекрутером;Готов к переводу;2.440381226137517
850;3;Готов к переводу;Отклонен;96.03533192473512
851;1;Новый;Рассмотрение рекрутером;172.7482558708041
851;2;Рассмотрение рекрутером;Рассмотрение заказчиком;3.875793714620314
851;3;Рассмотрение заказчиком;Планирование интервью;606.5416684531046
851;4;Планирование интервью;Отклонен;234.6276780350959
852;1;Новый;Рассмотрение заказчиком;93.89155938533447
852;2;Рассмотрение заказчиком;Интервью;394.5023455554083
852;3;Интервью;Интервью;1.552638264880305
852;4;Интервью;Заполнение анкеты;1.461609269930577
852;5;Заполнение анкеты;Заполнение анкеты;300.3686873152136
852;6;Заполнение анкеты;Проверка;245.0262616938741
852;7;Проверка;Решение о найме;649.7151452181486
852;8;Решение о найме;Согласование офера в компании;109.8951206918256
852;9;Согласование офера в компании;Готов к оформлению;75.10727255151431
852;10;Готов к оформлению;Оформление;32.02701396915099
852;11;Оформление;Оформлен;1.343637359682234
853;1;Новый;Рассмотрение заказчиком;607.2671721170827
853;2;Рассмотрение заказчиком;Оценка кандидата;226.9198269415971
853;3;Оценка кандидата;Отклонен;654.2553343811841
854;1;Новый;Рассмотрение рекрутером;344.0581579953625
854;2;Рассмотрение рекрутером;Резерв;1.173491433372802
854;3;Резерв;Отклонен;3304.092817726028
855;1;Новый;Рассмотрение заказчиком;238.0203861069214
855;2;Рассмотрение заказчиком;Планирование интервью;83.42197034785885
855;3;Планирование интервью;Отклонен;456.9802855307487
856;1;Новый;Рассмотрение рекрутером;687.7899306967844
856;2;Рассмотрение рекрутером;Не выходит на связь;1.131048872319482
856;3;Не выходит на связь;Рассмотрение заказчиком;467.8900032120673
856;4;Рассмотрение заказчиком;Оценка кандидата;252.8625570696281
856;5;Оценка кандидата;Отклонен;613.8773703215185
857;1;Новый;Рассмотрение заказчиком;52.23184859798027
857;2;Рассмотрение заказчиком;Интервью;98.79064904010981
857;3;Интервью;Интервью;0.8261295797270769
857;4;Интервью;Заполнение анкеты;1.723948263378536
857;5;Заполнение анкеты;Заполнение анкеты;306.8575724235529
857;6;Заполнение анкеты;Проверка;93.6102410859266
857;7;Проверка;Решение о найме;500.8133728731899
857;8;Решение о найме;Согласование офера в компании;98.8510054306814
857;9;Согласование офера в компании;Готов к оформлению;265.6430678336806
857;10;Готов к оформлению;Оформление;142.3541204443706
857;11;Оформление;Оформлен;1.774304348346969
858;1;Новый;Рассмотрение рекрутером;187.222347219662
858;2;Рассмотрение рекрутером;Планирование интервью;1.983603237707792
858;3;Планирование интервью;Отклонен;324.2964968632849
859;1;Новый;Рассмотрение заказчиком;727.4610662021797
859;2;Рассмотрение заказчиком;Планирование интервью;368.1135874144426
859;3;Планирование интервью;Отклонен;163.0214825615226
860;1;Новый;Рассмотрение рекрутером;716.5622417440745
860;2;Рассмотрение рекрутером;Самоотказ;3.709883307235699
860;3;Самоотказ;Отклонен;294.9194344351938
861;1;Новый;Рассмотрение заказчиком;524.8942562445552
861;2;Рассмотрение заказчиком;Оценка кандидата;712.9312460957843
861;3;Оценка кандидата;Отклонен;595.0610177708128
