case_id,line_id,from,to,time,start_time,end_time
694,8,Согласование офера в компании,Готов к оформлению,17.65054638983361,2024-02-22 14:15:32.893634,2024-02-23 07:54:34.893634
694,9,Готов к оформлению,Оформление,30.78563926161903,2024-02-23 07:54:34.893634,2024-02-24 14:41:42.893634
694,10,Оформление,Оформлен,1.646520483332349,2024-02-24 14:41:42.893634,2024-02-24 16:20:30.893634
695,1,Новый,Рассмотрение заказчиком,221.1732277910778,2024-01-01 00:04:37.451654,2024-01-10 05:15:00.451654
695,2,Рассмотрение заказчиком,Оценка кандидата,388.2508981589436,2024-01-10 05:15:00.451654,2024-01-26 09:30:03.451654
695,3,Оценка кандидата,Отклонен,155.7545600485677,2024-01-26 09:30:03.451654,2024-02-01 21:15:20.451654
696,1,Новый,Рассмотрение рекрутером,306.4322061302522,2024-01-01 00:04:36.150368,2024-01-13 18:30:31.150368
696,2,Рассмотрение рекрутером,Не выходит на связь,1.219168690654338,2024-01-13 18:30:31.150368,2024-01-13 19:43:40.150368
696,3,Не выходит на связь,Резерв,144.026193920655,2024-01-13 19:43:40.150368,2024-01-19 19:45:15.150368
696,4,Резерв,Самоотказ,5412.203005263893,2024-01-19 19:45:15.150368,2024-09-01 07:57:26.150368
696,5,Самоотказ,Отклонен,252.6209385812909,2024-09-01 07:57:26.150368,2024-09-11 20:34:41.150368
697,1,Новый,Рассмотрение рекрутером,69.53835085642513,2024-01-01 00:02:57.786600,2024-01-03 21:35:15.786600
697,2,Рассмотрение рекрутером,Не выходит на связь,2.096331793692385,2024-01-03 21:35:15.786600,2024-01-03 23:41:01.786600
697,3,Не выходит на связь,Рассмотрение рекрутером,195.1216674303206,2024-01-03 23:41:01.786600,2024-01-12 02:48:19.786600
697,4,Рассмотрение рекрутером,Оценка кандидата,2.202237979880526,2024-01-12 02:48:19.786600,2024-01-12 05:00:27.786600
697,5,Оценка кандидата,Отклонен,77.94735000779826,2024-01-12 05:00:27.786600,2024-01-15 10:57:18.786600
698,1,Новый,Рассмотрение заказчиком,604.6225728452063,2024-01-01 00:00:58.623848,2024-01-26 04:38:19.623848
698,2,Рассмотрение заказчиком,Планирование интервью,339.2642130182601,2024-01-26 04:38:19.623848,2024-02-09 07:54:10.623848
698,3,Планирование интервью,Интервью,241.4546266667203,2024-02-09 07:54:10.623848,2024-02-19 09:21:27.623848
698,4,Интервью,Интервью,1.08347278309502,2024-02-19 09:21:27.623848,2024-02-19 10:26:27.623848
698,5,Интервью,Интервью,0.8426340859006543,2024-02-19 10:26:27.623848,2024-02-19 11:17:01.623848
698,6,Интервью,Планирование интервью,1.511912480723149,2024-02-19 11:17:01.623848,2024-02-19 12:47:43.623848
698,7,Планирование интервью,Интервью,306.4084837444799,2024-02-19 12:47:43.623848,2024-03-03 07:12:14.623848
698,8,Интервью,Интервью,1.939555012825816,2024-03-03 07:12:14.623848,2024-03-03 09:08:36.623848
698,9,Интервью,Заполнение анкеты,1.82634096108051,2024-03-03 09:08:36.623848,2024-03-03 10:58:11.623848
698,10,Заполнение анкеты,Заполнение анкеты,139.5375360348188,2024-03-03 10:58:11.623848,2024-03-09 06:30:26.623848
698,11,Заполнение анкеты,Заполнение анкеты,320.5394988664579,2024-03-09 06:30:26.623848,2024-03-22 15:02:49.623848
698,12,Заполнение анкеты,Проверка,85.3102962259391,2024-03-22 15:02:49.623848,2024-03-26 04:21:26.623848
698,13,Проверка,Решение о найме,148.6891140297028,2024-03-26 04:21:26.623848,2024-04-01 09:02:46.623848
698,14,Решение о найме,Согласование офера в компании,124.4957472677677,2024-04-01 09:02:46.623848,2024-04-06 13:32:31.623848
698,15,Согласование офера в компании,Готов к оформлению,39.45455897534449,2024-04-06 13:32:31.623848,2024-04-08 04:59:48.623848
698,16,Готов к оформлению,Оформление,3.937073629928096,2024-04-08 04:59:48.623848,2024-04-08 08:56:01.623848
698,17,Оформление,Оформлен,6.28090191022762,2024-04-08 08:56:01.623848,2024-04-08 15:12:52.623848
699,1,Новый,Рассмотрение рекрутером,18.76141215259788,2024-01-01 00:02:03.307857,2024-01-01 18:47:44.307857
699,2,Рассмотрение рекрутером,Самоотказ,3.433302488245336,2024-01-01 18:47:44.307857,2024-01-01 22:13:43.307857
699,3,Самоотказ,Отклонен,259.6169168881755,2024-01-01 22:13:43.307857,2024-01-12 17:50:44.307857
700,1,Новый,Рассмотрение заказчиком,87.65253580353648,2024-01-01 00:00:40.342753,2024-01-04 15:39:49.342753
700,2,Рассмотрение заказчиком,Интервью,297.5811348020477,2024-01-04 15:39:49.342753,2024-01-17 01:14:41.342753
700,3,Интервью,Планирование интервью,1.883261416047144,2024-01-17 01:14:41.342753,2024-01-17 03:07:40.342753
700,4,Планирование интервью,Интервью,241.7867762514445,2024-01-17 03:07:40.342753,2024-01-27 04:54:53.342753
700,5,Интервью,Планирование интервью,1.245050689941177,2024-01-27 04:54:53.342753,2024-01-27 06:09:35.342753
700,6,Планирование интервью,Отклонен,213.4491671542226,2024-01-27 06:09:35.342753,2024-02-05 03:36:32.342753
701,1,Новый,Рассмотрение рекрутером,651.7096333163556,2024-01-01 00:04:44.037122,2024-01-28 03:47:18.037122
701,2,Рассмотрение рекрутером,Оценка кандидата,1.70404060353343,2024-01-28 03:47:18.037122,2024-01-28 05:29:33.037122
701,3,Оценка кандидата,Отклонен,401.9412231350647,2024-01-28 05:29:33.037122,2024-02-13 23:26:01.037122
702,1,Новый,Рассмотрение рекрутером,208.6219066560049,2024-01-01 00:04:32.472517,2024-01-09 16:41:50.472517
702,2,Рассмотрение рекрутером,Не выходит на связь,3.76148381930655,2024-01-09 16:41:50.472517,2024-01-09 20:27:32.472517
702,3,Не выходит на связь,Самоотказ,325.5831170762005,2024-01-09 20:27:32.472517,2024-01-23 10:02:31.472517
702,4,Самоотказ,Отклонен,150.2671624469224,2024-01-23 10:02:31.472517,2024-01-29 16:18:33.472517
703,1,Новый,Рассмотрение заказчиком,247.0372428167844,2024-01-01 00:03:07.098847,2024-01-11 07:05:21.098847
703,2,Рассмотрение заказчиком,Оценка кандидата,666.732384631349,2024-01-11 07:05:21.098847,2024-02-08 01:49:17.098847
703,3,Оценка кандидата,Отклонен,519.5889087269068,2024-02-08 01:49:17.098847,2024-02-29 17:24:37.098847
704,1,Новый,Рассмотрение рекрутером,308.1892241716156,2024-01-01 00:05:40.432539,2024-01-13 20:17:01.432539
704,2,Рассмотрение рекрутером,Готов к переводу,3.981447839926456,2024-01-13 20:17:01.432539,2024-01-14 00:15:54.432539
704,3,Готов к переводу,Отклонен,205.6471505251826,2024-01-14 00:15:54.432539,2024-01-22 13:54:44.432539
705,1,Новый,Рассмотрение рекрутером,393.832537899794,2024-01-01 00:05:39.294788,2024-01-17 09:55:36.294788
705,2,Рассмотрение рекрутером,Отклонен,1.661464939598411,2024-01-17 09:55:36.294788,2024-01-17 11:35:17.294788
706,1,Новый,Рассмотрение рекрутером,476.3101961003042,2024-01-01 00:05:55.870585,2024-01-20 20:24:31.870585
706,2,Рассмотрение рекрутером,Планирование интервью,3.287802543627526,2024-01-20 20:24:31.870585,2024-01-20 23:41:47.870585
706,3,Планирование интервью,Интервью,406.1344068178474,2024-01-20 23:41:47.870585,2024-02-06 21:49:51.870585
706,4,Интервью,Интервью,1.228716543253115,2024-02-06 21:49:51.870585,2024-02-06 23:03:35.870585
706,5,Интервью,Заполнение анкеты,1.560668666271613,2024-02-06 23:03:35.870585,2024-02-07 00:37:13.870585
706,6,Заполнение анкеты,Проверка,241.9516640923928,2024-02-07 00:37:13.870585,2024-02-17 02:34:19.870585
706,7,Проверка,Решение о найме,164.5125871336292,2024-02-17 02:34:19.870585,2024-02-23 23:05:04.870585
706,8,Решение о найме,Согласование офера в компании,77.67688352716968,2024-02-23 23:05:04.870585,2024-02-27 04:45:41.870585
706,9,Согласование офера в компании,Готов к оформлению,319.0854340030469,2024-02-27 04:45:41.870585,2024-03-11 11:50:49.870585
706,10,Готов к оформлению,Оформление,159.5965216917673,2024-03-11 11:50:49.870585,2024-03-18 03:26:36.870585
706,11,Оформление,Оформлен,1.832140341815641,2024-03-18 03:26:36.870585,2024-03-18 05:16:32.870585
707,1,Новый,Рассмотрение заказчиком,199.9535667147144,2024-01-01 00:01:09.777910,2024-01-09 07:58:21.777910
707,2,Рассмотрение заказчиком,Оценка кандидата,603.6799843447503,2024-01-09 07:58:21.777910,2024-02-03 11:39:09.777910
707,3,Оценка кандидата,Отклонен,572.204418305207,2024-02-03 11:39:09.777910,2024-02-27 07:51:25.777910
708,1,Новый,Рассмотрение рекрутером,43.48181758135265,2024-01-01 00:00:57.747755,2024-01-02 19:29:51.747755
708,2,Рассмотрение рекрутером,Резерв,1.062822839368025,2024-01-02 19:29:51.747755,2024-01-02 20:33:37.747755
708,3,Резерв,Рассмотрение рекрутером,7043.4632328072,2024-01-02 20:33:37.747755,2024-10-22 08:01:25.747755
708,4,Рассмотрение рекрутером,Оценка кандидата,1.608969037084691,2024-10-22 08:01:25.747755,2024-10-22 09:37:57.747755
708,5,Оценка кандидата,Отклонен,542.1383373115995,2024-10-22 09:37:57.747755,2024-11-13 23:46:15.747755
709,1,Новый,Рассмотрение рекрутером,521.854715455232,2024-01-01 00:01:39.664427,2024-01-22 17:52:55.664427
709,2,Рассмотрение рекрутером,Отклонен,3.803728347524548,2024-01-22 17:52:55.664427,2024-01-22 21:41:09.664427
710,1,Новый,Рассмотрение заказчиком,40.54841164384874,2024-01-01 00:03:18.775290,2024-01-02 16:36:12.775290
710,2,Рассмотрение заказчиком,Планирование интервью,497.2561403655437,2024-01-02 16:36:12.775290,2024-01-23 09:51:34.775290
710,3,Планирование интервью,Отклонен,380.2721432210964,2024-01-23 09:51:34.775290,2024-02-08 06:07:54.775290
711,1,Новый,Рассмотрение рекрутером,549.4604865957517,2024-01-01 00:04:07.518073,2024-01-23 21:31:44.518073
711,2,Рассмотрение рекрутером,Рассмотрение заказчиком,3.935347130567589,2024-01-23 21:31:44.518073,2024-01-24 01:27:52.518073
711,3,Рассмотрение заказчиком,Интервью,556.8935803090906,2024-01-24 01:27:52.518073,2024-02-16 06:21:28.518073
711,4,Интервью,Интервью,1.829946398010073,2024-02-16 06:21:28.518073,2024-02-16 08:11:16.518073
711,5,Интервью,Планирование интервью,0.6101197337049273,2024-02-16 08:11:16.518073,2024-02-16 08:47:53.518073
711,6,Планирование интервью,Интервью,488.264329196995,2024-02-16 08:47:53.518073,2024-03-07 17:03:44.518073
711,7,Интервью,Заполнение анкеты,0.95897824707639,2024-03-07 17:03:44.518073,2024-03-07 18:01:17.518073
711,8,Заполнение анкеты,Проверка,236.9320277941508,2024-03-07 18:01:17.518073,2024-03-17 14:57:12.518073
711,9,Проверка,Решение о найме,473.5548154713785,2024-03-17 14:57:12.518073,2024-04-06 08:30:29.518073
711,10,Решение о найме,Согласование офера в компании,15.28061001820232,2024-04-06 08:30:29.518073,2024-04-06 23:47:19.518073
711,11,Согласование офера в компании,Готов к оформлению,37.51858912881487,2024-04-06 23:47:19.518073,2024-04-08 13:18:26.518073
711,12,Готов к оформлению,Оформление,38.80711746291792,2024-04-08 13:18:26.518073,2024-04-10 04:06:52.518073
711,13,Оформление,Оформлен,5.072585775828065,2024-04-10 04:06:52.518073,2024-04-10 09:11:13.518073
712,1,Новый,Рассмотрение рекрутером,424.3410458272496,2024-01-01 00:04:24.634667,2024-01-18 16:24:51.634667
712,2,Рассмотрение рекрутером,Не выходит на связь,3.361899886995671,2024-01-18 16:24:51.634667,2024-01-18 19:46:34.634667
712,3,Не выходит на связь,Отклонен,352.867069348003,2024-01-18 19:46:34.634667,2024-02-02 12:38:36.634667
713,1,Новый,Рассмотрение рекрутером,507.3981077000296,2024-01-01 00:03:41.506309,2024-01-22 03:27:34.506309
713,2,Рассмотрение рекрутером,Не выходит на связь,1.278451174551288,2024-01-22 03:27:34.506309,2024-01-22 04:44:16.506309
713,3,Не выходит на связь,Отклонен,70.98701037888227,2024-01-22 04:44:16.506309,2024-01-25 03:43:29.506309
714,1,Новый,Рассмотрение рекрутером,162.1195848121866,2024-01-01 00:03:39.276482,2024-01-07 18:10:49.276482
714,2,Рассмотрение рекрутером,Оценка кандидата,1.623151423790306,2024-01-07 18:10:49.276482,2024-01-07 19:48:12.276482
714,3,Оценка кандидата,Отклонен,148.0562481858184,2024-01-07 19:48:12.276482,2024-01-13 23:51:35.276482
715,1,Новый,Рассмотрение рекрутером,39.30168101411076,2024-01-01 00:00:52.158933,2024-01-02 15:18:58.158933
715,2,Рассмотрение рекрутером,Не выходит на связь,3.852170340529506,2024-01-02 15:18:58.158933,2024-01-02 19:10:05.158933
715,3,Не выходит на связь,Готов к переводу,442.117605122683,2024-01-02 19:10:05.158933,2024-01-21 05:17:09.158933
715,4,Готов к переводу,Оформлен,55.78854503335672,2024-01-21 05:17:09.158933,2024-01-23 13:04:28.158933
716,1,Новый,Рассмотрение рекрутером,122.3934498822669,2024-01-01 00:05:37.279308,2024-01-06 02:29:13.279308
716,2,Рассмотрение рекрутером,Готов к переводу,3.208787758631928,2024-01-06 02:29:13.279308,2024-01-06 05:41:45.279308
716,3,Готов к переводу,Отклонен,155.8164866285247,2024-01-06 05:41:45.279308,2024-01-12 17:30:44.279308
717,1,Новый,Рассмотрение рекрутером,663.6802946574132,2024-01-01 00:01:03.609581,2024-01-28 15:41:52.609581
717,2,Рассмотрение рекрутером,Планирование интервью,1.817913880509609,2024-01-28 15:41:52.609581,2024-01-28 17:30:56.609581
717,3,Планирование интервью,Отклонен,409.8288251069168,2024-01-28 17:30:56.609581,2024-02-14 19:20:40.609581
718,1,Новый,Рассмотрение заказчиком,146.0227973194433,2024-01-01 00:04:56.703225,2024-01-07 02:06:18.703225
718,2,Рассмотрение заказчиком,Интервью,212.4907310596437,2024-01-07 02:06:18.703225,2024-01-15 22:35:44.703225
718,3,Интервью,Заполнение анкеты,1.013598032929595,2024-01-15 22:35:44.703225,2024-01-15 23:36:33.703225
718,4,Заполнение анкеты,Проверка,225.5523596095651,2024-01-15 23:36:33.703225,2024-01-25 09:09:42.703225
718,5,Проверка,Решение о найме,412.2195037769034,2024-01-25 09:09:42.703225,2024-02-11 13:22:52.703225
718,6,Решение о найме,Согласование офера в компании,82.17790825594106,2024-02-11 13:22:52.703225,2024-02-14 23:33:32.703225
718,7,Согласование офера в компании,Готов к оформлению,189.4312659614494,2024-02-14 23:33:32.703225,2024-02-22 20:59:25.703225
718,8,Готов к оформлению,Оформление,99.54815980012656,2024-02-22 20:59:25.703225,2024-02-27 00:32:18.703225
718,9,Оформление,Оформлен,2.23488130889857,2024-02-27 00:32:18.703225,2024-02-27 02:46:24.703225
719,1,Новый,Рассмотрение рекрутером,548.7631717563536,2024-01-01 00:03:17.203047,2024-01-23 20:49:04.203047
719,2,Рассмотрение рекрутером,Резерв,2.776317622477152,2024-01-23 20:49:04.203047,2024-01-23 23:35:39.203047
719,3,Резерв,Самоотказ,3962.929016045336,2024-01-23 23:35:39.203047,2024-07-07 02:31:23.203047
719,4,Самоотказ,Отклонен,92.11559815443294,2024-07-07 02:31:23.203047,2024-07-10 22:38:19.203047
720,1,Новый,Рассмотрение рекрутером,298.5253973512416,2024-01-01 00:01:21.619811,2024-01-13 10:32:52.619811
720,2,Рассмотрение рекрутером,Готов к переводу,1.486337773462961,2024-01-13 10:32:52.619811,2024-01-13 12:02:03.619811
720,3,Готов к переводу,Отклонен,101.8227297141906,2024-01-13 12:02:03.619811,2024-01-17 17:51:25.619811
721,1,Новый,Рассмотрение рекрутером,705.1681282176652,2024-01-01 00:05:33.028076,2024-01-30 09:15:38.028076
721,2,Рассмотрение рекрутером,Планирование интервью,1.360652639306194,2024-01-30 09:15:38.028076,2024-01-30 10:37:16.028076
721,3,Планирование интервью,Интервью,234.0166655106891,2024-01-30 10:37:16.028076,2024-02-09 04:38:16.028076
721,4,Интервью,Интервью,1.984655934411206,2024-02-09 04:38:16.028076,2024-02-09 06:37:21.028076
721,5,Интервью,Интервью,1.836789855301528,2024-02-09 06:37:21.028076,2024-02-09 08:27:33.028076
721,6,Интервью,Заполнение анкеты,1.105575636122045,2024-02-09 08:27:33.028076,2024-02-09 09:33:53.028076
721,7,Заполнение анкеты,Проверка,65.12909412421838,2024-02-09 09:33:53.028076,2024-02-12 02:41:38.028076
721,8,Проверка,Решение о найме,614.2069555846701,2024-02-12 02:41:38.028076,2024-03-08 16:54:03.028076
721,9,Решение о найме,Согласование офера в компании,161.0970320404241,2024-03-08 16:54:03.028076,2024-03-15 09:59:52.028076
721,10,Согласование офера в компании,Готов к оформлению,34.50277969959345,2024-03-15 09:59:52.028076,2024-03-16 20:30:02.028076
721,11,Готов к оформлению,Оформление,134.6701502201376,2024-03-16 20:30:02.028076,2024-03-22 11:10:15.028076
721,12,Оформление,Оформлен,5.710847383744276,2024-03-22 11:10:15.028076,2024-03-22 16:52:54.028076
722,1,Новый,Рассмотрение заказчиком,191.4494928508481,2024-01-01 00:02:42.037721,2024-01-08 23:29:40.037721
722,2,Рассмотрение заказчиком,Оценка кандидата,602.2370225556749,2024-01-08 23:29:40.037721,2024-02-03 01:43:53.037721
722,3,Оценка кандидата,Отклонен,246.1462912552475,2024-02-03 01:43:53.037721,2024-02-13 07:52:40.037721
723,1,Новый,Рассмотрение заказчиком,222.6694722763142,2024-01-01 00:04:24.083228,2024-01-10 06:44:34.083228
723,2,Рассмотрение заказчиком,Планирование интервью,535.1723428658217,2024-01-10 06:44:34.083228,2024-02-01 13:54:54.083228
723,3,Планирование интервью,Отклонен,48.11636597008635,2024-02-01 13:54:54.083228,2024-02-03 14:01:53.083228
724,1,Новый,Рассмотрение заказчиком,451.6456309648466,2024-01-01 00:05:08.249063,2024-01-19 19:43:52.249063
724,2,Рассмотрение заказчиком,Оценка кандидата,356.6335325456428,2024-01-19 19:43:52.249063,2024-02-03 16:21:52.249063
724,3,Оценка кандидата,Отклонен,285.1867614938001,2024-02-03 16:21:52.249063,2024-02-15 13:33:05.249063
725,1,Новый,Рассмотрение рекрутером,342.074106689772,2024-01-01 00:02:12.871420,2024-01-15 06:06:38.871420
725,2,Рассмотрение рекрутером,Самоотказ,1.812551301605253,2024-01-15 06:06:38.871420,2024-01-15 07:55:23.871420
725,3,Самоотказ,Отклонен,14.95154289228449,2024-01-15 07:55:23.871420,2024-01-15 22:52:29.871420
726,1,Новый,Рассмотрение заказчиком,132.894955109192,2024-01-01 00:01:09.981084,2024-01-06 12:54:50.981084
726,2,Рассмотрение заказчиком,Интервью,207.3542900458618,2024-01-06 12:54:50.981084,2024-01-15 04:16:06.981084
726,3,Интервью,Заполнение анкеты,0.8934191515466179,2024-01-15 04:16:06.981084,2024-01-15 05:09:42.981084
726,4,Заполнение анкеты,Заполнение анкеты,298.0363216589001,2024-01-15 05:09:42.981084,2024-01-27 15:11:53.981084
726,5,Заполнение анкеты,Проверка,262.778322164817,2024-01-27 15:11:53.981084,2024-02-07 13:58:35.981084
726,6,Проверка,Решение о найме,298.9158444862369,2024-02-07 13:58:35.981084,2024-02-20 00:53:32.981084
726,7,Решение о найме,Согласование офера в компании,166.6700974295869,2024-02-20 00:53:32.981084,2024-02-26 23:33:44.981084
726,8,Согласование офера в компании,Готов к оформлению,318.6486965456654,2024-02-26 23:33:44.981084,2024-03-11 06:12:40.981084
726,9,Готов к оформлению,Оформление,27.62006466017572,2024-03-11 06:12:40.981084,2024-03-12 09:49:52.981084
726,10,Оформление,Оформлен,1.921008181815457,2024-03-12 09:49:52.981084,2024-03-12 11:45:07.981084
727,1,Новый,Рассмотрение заказчиком,630.5738861310814,2024-01-01 00:05:07.597601,2024-01-27 06:39:32.597601
727,2,Рассмотрение заказчиком,Оценка кандидата,423.8972452545369,2024-01-27 06:39:32.597601,2024-02-13 22:33:23.597601
727,3,Оценка кандидата,Отклонен,305.8826286848309,2024-02-13 22:33:23.597601,2024-02-26 16:26:20.597601
728,1,Новый,Рассмотрение рекрутером,527.706470082249,2024-01-01 00:05:58.160938,2024-01-22 23:48:21.160938
728,2,Рассмотрение рекрутером,Планирование интервью,1.189640550157509,2024-01-22 23:48:21.160938,2024-01-23 00:59:43.160938
728,3,Планирование интервью,Интервью,235.1024968127121,2024-01-23 00:59:43.160938,2024-02-01 20:05:52.160938
728,4,Интервью,Заполнение анкеты,1.310842488315654,2024-02-01 20:05:52.160938,2024-02-01 21:24:32.160938
728,5,Заполнение анкеты,Проверка,227.3997354253255,2024-02-01 21:24:32.160938,2024-02-11 08:48:31.160938
728,6,Проверка,Решение о найме,331.1278050449488,2024-02-11 08:48:31.160938,2024-02-25 03:56:11.160938
728,7,Решение о найме,Согласование офера в компании,145.7945067830933,2024-02-25 03:56:11.160938,2024-03-02 05:43:51.160938
728,8,Согласование офера в компании,Готов к оформлению,242.9146435618055,2024-03-02 05:43:51.160938,2024-03-12 08:38:44.160938
728,9,Готов к оформлению,Оформление,163.436287728521,2024-03-12 08:38:44.160938,2024-03-19 04:04:54.160938
728,10,Оформление,Оформлен,5.700940786207297,2024-03-19 04:04:54.160938,2024-03-19 09:46:58.160938
729,1,Новый,Рассмотрение заказчиком,503.668300712656,2024-01-01 00:02:09.564310,2024-01-21 23:42:14.564310
729,2,Рассмотрение заказчиком,Отклонен,362.548449230063,2024-01-21 23:42:14.564310,2024-02-06 02:15:09.564310
730,1,Новый,Рассмотрение рекрутером,252.5794359970643,2024-01-01 00:05:06.343325,2024-01-11 12:39:51.343325
730,2,Рассмотрение рекрутером,Планирование интервью,3.648768094873547,2024-01-11 12:39:51.343325,2024-01-11 16:18:47.343325
730,3,Планирование интервью,Интервью,565.1471592628945,2024-01-11 16:18:47.343325,2024-02-04 05:27:37.343325
730,4,Интервью,Интервью,1.039015693264497,2024-02-04 05:27:37.343325,2024-02-04 06:29:57.343325
730,5,Интервью,Заполнение анкеты,1.511537421298735,2024-02-04 06:29:57.343325,2024-02-04 08:00:39.343325
730,6,Заполнение анкеты,Проверка,289.6737844839957,2024-02-04 08:00:39.343325,2024-02-16 09:41:04.343325
730,7,Проверка,Решение о найме,424.7400810864481,2024-02-16 09:41:04.343325,2024-03-05 02:25:29.343325
730,8,Решение о найме,Согласование офера в компании,115.7130272469341,2024-03-05 02:25:29.343325,2024-03-09 22:08:16.343325
730,9,Согласование офера в компании,Готов к оформлению,319.9170676016838,2024-03-09 22:08:16.343325,2024-03-23 06:03:17.343325
730,10,Готов к оформлению,Оформление,136.5691906934206,2024-03-23 06:03:17.343325,2024-03-28 22:37:26.343325
730,11,Оформление,Оформлен,6.934152503797809,2024-03-28 22:37:26.343325,2024-03-29 05:33:29.343325
731,1,Новый,Рассмотрение рекрутером,570.0003656742892,2024-01-01 00:03:00.369454,2024-01-24 18:03:01.369454
731,2,Рассмотрение рекрутером,Оценка кандидата,1.525946769731471,2024-01-24 18:03:01.369454,2024-01-24 19:34:34.369454
731,3,Оценка кандидата,Отклонен,562.135795676088,2024-01-24 19:34:34.369454,2024-02-17 05:42:43.369454
732,1,Новый,Рассмотрение заказчиком,355.7644147350895,2024-01-01 00:04:32.607299,2024-01-15 19:50:23.607299
732,2,Рассмотрение заказчиком,Планирование интервью,672.745775482509,2024-01-15 19:50:23.607299,2024-02-12 20:35:08.607299
732,3,Планирование интервью,Интервью,582.9572895835728,2024-02-12 20:35:08.607299,2024-03-08 03:32:34.607299
732,4,Интервью,Интервью,1.702012935184425,2024-03-08 03:32:34.607299,2024-03-08 05:14:42.607299
732,5,Интервью,Интервью,0.8163588354484572,2024-03-08 05:14:42.607299,2024-03-08 06:03:41.607299
732,6,Интервью,Интервью,1.184110575491057,2024-03-08 06:03:41.607299,2024-03-08 07:14:43.607299
732,7,Интервью,Заполнение анкеты,1.074712590501702,2024-03-08 07:14:43.607299,2024-03-08 08:19:12.607299
732,8,Заполнение анкеты,Проверка,191.6810661437992,2024-03-08 08:19:12.607299,2024-03-16 08:00:04.607299
732,9,Проверка,Решение о найме,163.3914685982045,2024-03-16 08:00:04.607299,2024-03-23 03:23:33.607299
732,10,Решение о найме,Согласование офера в компании,55.64546156653812,2024-03-23 03:23:33.607299,2024-03-25 11:02:17.607299
732,11,Согласование офера в компании,Готов к оформлению,151.9773820803169,2024-03-25 11:02:17.607299,2024-03-31 19:00:56.607299
732,12,Готов к оформлению,Оформление,137.7719024337019,2024-03-31 19:00:56.607299,2024-04-06 12:47:15.607299
732,13,Оформление,Оформлен,7.567382381711534,2024-04-06 12:47:15.607299,2024-04-06 20:21:17.607299
733,1,Новый,Рассмотрение заказчиком,128.582671270592,2024-01-01 00:04:24.942082,2024-01-06 08:39:21.942082
733,2,Рассмотрение заказчиком,Интервью,693.4317333337407,2024-01-06 08:39:21.942082,2024-02-04 06:05:15.942082
733,3,Интервью,Интервью,1.216876052492079,2024-02-04 06:05:15.942082,2024-02-04 07:18:16.942082
733,4,Интервью,Планирование интервью,1.73272495441326,2024-02-04 07:18:16.942082,2024-02-04 09:02:14.942082
733,5,Планирование интервью,Отклонен,72.22875209950114,2024-02-04 09:02:14.942082,2024-02-07 09:15:57.942082
734,1,Новый,Рассмотрение заказчиком,467.9111550812943,2024-01-01 00:03:19.002162,2024-01-20 11:57:59.002162
734,2,Рассмотрение заказчиком,Интервью,618.2096448094306,2024-01-20 11:57:59.002162,2024-02-15 06:10:33.002162
734,3,Интервью,Интервью,1.698282654185751,2024-02-15 06:10:33.002162,2024-02-15 07:52:27.002162
734,4,Интервью,Планирование интервью,0.8765333826117621,2024-02-15 07:52:27.002162,2024-02-15 08:45:03.002162
734,5,Планирование интервью,Интервью,609.3864610595863,2024-02-15 08:45:03.002162,2024-03-11 18:08:14.002162
734,6,Интервью,Планирование интервью,1.53496018577864,2024-03-11 18:08:14.002162,2024-03-11 19:40:20.002162
734,7,Планирование интервью,Интервью,397.834458428114,2024-03-11 19:40:20.002162,2024-03-28 09:30:24.002162
734,8,Интервью,Интервью,0.7596705451117519,2024-03-28 09:30:24.002162,2024-03-28 10:15:59.002162
734,9,Интервью,Интервью,0.6666681043159481,2024-03-28 10:15:59.002162,2024-03-28 10:55:59.002162
734,10,Интервью,Интервью,1.899258629899706,2024-03-28 10:55:59.002162,2024-03-28 12:49:56.002162
734,11,Интервью,Планирование интервью,0.8661355181648942,2024-03-28 12:49:56.002162,2024-03-28 13:41:54.002162
734,12,Планирование интервью,Интервью,269.9274764339722,2024-03-28 13:41:54.002162,2024-04-08 19:37:33.002162
734,13,Интервью,Интервью,1.896267051108447,2024-04-08 19:37:33.002162,2024-04-08 21:31:20.002162
734,14,Интервью,Планирование интервью,1.392140593798861,2024-04-08 21:31:20.002162,2024-04-08 22:54:51.002162
734,15,Планирование интервью,Интервью,62.7128773798082,2024-04-08 22:54:51.002162,2024-04-11 13:37:38.002162
734,16,Интервью,Интервью,1.208951928362038,2024-04-11 13:37:38.002162,2024-04-11 14:50:10.002162
734,17,Интервью,Планирование интервью,0.5363997564487635,2024-04-11 14:50:10.002162,2024-04-11 15:22:21.002162
734,18,Планирование интервью,Отклонен,601.6690616360231,2024-04-11 15:22:21.002162,2024-05-06 17:02:30.002162
735,1,Новый,Рассмотрение рекрутером,33.90964707339226,2024-01-01 00:01:51.401414,2024-01-02 09:56:25.401414
735,2,Рассмотрение рекрутером,Не выходит на связь,3.674111836136086,2024-01-02 09:56:25.401414,2024-01-02 13:36:52.401414
735,3,Не выходит на связь,Готов к переводу,255.9540768615664,2024-01-02 13:36:52.401414,2024-01-13 05:34:07.401414
735,4,Готов к переводу,Отклонен,309.3611000358721,2024-01-13 05:34:07.401414,2024-01-26 02:55:47.401414
736,1,Новый,Рассмотрение рекрутером,369.1678430452727,2024-01-01 00:01:09.637536,2024-01-16 09:11:13.637536
